topic_id,topic_name,ref,book_ko,chapter,verse,match_count,text_ko
19,정의·공의,예레미야 4:2,예레미야,4,2,2,진실과 정의와 공의로 여호와의 삶을 두고 맹세하면 나라들이 나로 말미암아 스스로 복을 빌며 나로 말미암아 자랑하리라
19,정의·공의,예레미야 9:24,예레미야,9,24,2,자랑하는 자는 이것으로 자랑할지니 곧 명철하여 나를 아는 것과 나 여호와는 사랑과 정의와 공의를 땅에 행하는 자인 줄 깨닫는 것이라 나는 이 일을 기뻐하노라 여호와의 말씀이니라
19,정의·공의,욥기 37:23,욥기,37,23,2,전능자를 우리가 찾을 수 없나니 그는 권능이 지극히 크사 정의나 무한한 공의를 굽히지 아니하심이니라
19,정의·공의,욥기 8:3,욥기,8,3,2,하나님이 어찌 정의를 굽게 하시겠으며 전능하신 이가 어찌 공의를 굽게 하시겠는가
19,정의·공의,이사야 16:5,이사야,16,5,2,다윗의 장막에 인자함으로 왕위가 굳게 설 것이요 그 위에 앉을 자는 충실함으로 판결하며 정의를 구하며 공의를 신속히 행하리라
19,정의·공의,이사야 1:21,이사야,1,21,2,신실하던 성읍이 어찌하여 창기가 되었는고 정의가 거기에 충만하였고 공의가 그 가운데에 거하였더니 이제는 살인자들뿐이로다
19,정의·공의,이사야 1:27,이사야,1,27,2,시온은 정의로 구속함을 받고 그 돌아온 자들은 공의로 구속함을 받으리라
19,정의·공의,이사야 28:17,이사야,28,17,2,나는 정의를 측량줄로 삼고 공의를 저울추로 삼으니 우박이 거짓의 피난처를 소탕하며 물이 그 숨는 곳에 넘칠 것인즉
19,정의·공의,이사야 32:1,이사야,32,1,2,보라 장차 한 왕이 공의로 통치할 것이요 방백들이 정의로 다스릴 것이며
19,정의·공의,이사야 32:16,이사야,32,16,2,그 때에 정의가 광야에 거하며 공의가 아름다운 밭에 거하리니
19,정의·공의,이사야 33:5,이사야,33,5,2,여호와께서는 지극히 존귀하시니 그는 높은 곳에 거하심이요 정의와 공의를 시온에 충만하게 하심이라
19,정의·공의,이사야 56:1,이사야,56,1,2,여호와께서 이와 같이 말씀하시기를 너희는 정의를 지키며 의를 행하라 이는 나의 구원이 가까이 왔고 나의 공의가 나타날 것임이라 하셨도다
19,정의·공의,이사야 59:14,이사야,59,14,2,정의가 뒤로 물리침이 되고 공의가 멀리 섰으며 성실이 거리에 엎드러지고 정직이 나타나지 못하는도다
19,정의·공의,이사야 59:9,이사야,59,9,2,그러므로 정의가 우리에게서 멀고 공의가 우리에게 미치지 못한즉 우리가 빛을 바라나 어둠뿐이요 밝은 것을 바라나 캄캄한 가운데에 행하므로
19,정의·공의,이사야 5:16,이사야,5,16,2,오직 만군의 여호와는 정의로우시므로 높임을 받으시며 거룩하신 하나님은 공의로우시므로 거룩하다 일컬음을 받으시리니
19,정의·공의,이사야 5:7,이사야,5,7,2,무릇 만군의 여호와의 포도원은 이스라엘 족속이요 그가 기뻐하시는 나무는 유다 사람이라 그들에게 정의를 바라셨더니 도리어 포학이요 그들에게 공의를 바라셨더니 도리어 부르짖음이었도다
19,정의·공의,이사야 9:7,이사야,9,7,2,그 정사와 평강의 더함이 무궁하며 또 다윗의 왕좌와 그의 나라에 군림하여 그 나라를 굳게 세우고 지금 이후로 영원히 정의와 공의로 그것을 보존하실 것이라 만군의 여호와의 열심이 이를 이루시리라
19,정의·공의,잠언 1:3,잠언,1,3,2,"지혜롭게, 공의롭게, 정의롭게, 정직하게 행할 일에 대하여 훈계를 받게 하며"
19,정의·공의,잠언 21:3,잠언,21,3,2,공의와 정의를 행하는 것은 제사 드리는 것보다 여호와께서 기쁘게 여기시느니라
19,정의·공의,잠언 2:9,잠언,2,9,2,그런즉 네가 공의와 정의와 정직 곧 모든 선한 길을 깨달을 것이라
19,정의·공의,잠언 8:20,잠언,8,20,2,나는 정의로운 길로 행하며 공의로운 길 가운데로 다니나니
19,정의·공의,전도서 5:8,전도서,5,8,2,너는 어느 지방에서든지 빈민을 학대하는 것과 정의와 공의를 짓밟는 것을 볼지라도 그것을 이상히 여기지 말라 높은 자는 더 높은 자가 감찰하고 또 그들보다 더 높은 자들도 있음이니라
19,정의·공의,창세기 18:19,창세기,18,19,2,내가 그로 그 자식과 권속에게 명하여 여호와의 도를 지켜 공의와 정의를 행하게 하려고 그를 택하였나니 이는 나 여호와가 아브라함에게 대하여 말한 일을 이루려 함이니라
20,화해·용서(관계),고린도후서 12:13,고린도후서,12,13,1,내 자신이 너희에게 폐를 끼치지 아니한 일밖에 다른 교회보다 부족하게 한 것이 무엇이 있느냐 너희는 나의 이 공평하지 못한 것을 용서하라
20,화해·용서(관계),고린도후서 13:2,고린도후서,13,2,1,내가 이미 말하였거니와 지금 떠나 있으나 두 번째 대면하였을 때와 같이 전에 죄 지은 자들과 그 남은 모든 사람에게 미리 말하노니 내가 다시 가면 용서하지 아니하리라
20,화해·용서(관계),고린도후서 2:10,고린도후서,2,10,1,너희가 무슨 일에든지 누구를 용서하면 나도 그리하고 내가 만일 용서한 일이 있으면 용서한 그것은 너희를 위하여 그리스도 앞에서 한 것이니
20,화해·용서(관계),고린도후서 2:7,고린도후서,2,7,1,그런즉 너희는 차라리 그를 용서하고 위로할 것이니 그가 너무 많은 근심에 잠길까 두려워하노라
20,화해·용서(관계),골로새서 3:13,골로새서,3,13,1,누가 누구에게 불만이 있거든 서로 용납하여 피차 용서하되 주께서 너희를 용서하신 것 같이 너희도 그리하고
20,화해·용서(관계),누가복음 11:4,누가복음,11,4,1,우리가 우리에게 죄 지은 모든 사람을 용서하오니 우리 죄도 사하여 주시옵고 우리를 시험에 들게 하지 마시옵소서 하라
20,화해·용서(관계),누가복음 12:58,누가복음,12,58,1,네가 너를 고발하는 자와 함께 법관에게 갈 때에 길에서 화해하기를 힘쓰라 그가 너를 재판장에게 끌어 가고 재판장이 너를 옥졸에게 넘겨 주어 옥졸이 옥에 가둘까 염려하라
20,화해·용서(관계),누가복음 17:3,누가복음,17,3,1,너희는 스스로 조심하라 만일 네 형제가 죄를 범하거든 경고하고 회개하거든 용서하라
20,화해·용서(관계),누가복음 17:4,누가복음,17,4,1,만일 하루에 일곱 번이라도 네게 죄를 짓고 일곱 번 네게 돌아와 내가 회개하노라 하거든 너는 용서하라 하시더라
20,화해·용서(관계),누가복음 6:37,누가복음,6,37,1,비판하지 말라 그리하면 너희가 비판을 받지 않을 것이요 정죄하지 말라 그리하면 너희가 정죄를 받지 않을 것이요 용서하라 그리하면 너희가 용서를 받을 것이요
20,화해·용서(관계),느헤미야 9:17,느헤미야,9,17,1,거역하며 주께서 그들 가운데에서 행하신 기사를 기억하지 아니하고 목을 굳게 하며 패역하여 스스로 한 우두머리를 세우고 종 되었던 땅으로 돌아가고자 하였나이다 그러나 주께서는 용서하시는 하나님이시라 은혜로우시며 긍휼히 여기시며 더디 노하시며 인자가 풍부하시므로 그들을 버리지 아니하셨나이다
20,화해·용서(관계),다니엘 9:19,다니엘,9,19,1,주여 들으소서 주여 용서하소서 주여 귀를 기울이시고 행하소서 지체하지 마옵소서 나의 하나님이여 주 자신을 위하여 하시옵소서 이는 주의 성과 주의 백성이 주의 이름으로 일컫는 바 됨이니이다
20,화해·용서(관계),다니엘 9:24,다니엘,9,24,1,네 백성과 네 거룩한 성을 위하여 일흔 이레를 기한으로 정하였나니 허물이 그치며 죄가 끝나며 죄악이 용서되며 영원한 의가 드러나며 환상과 예언이 응하며 또 지극히 거룩한 이가 기름 부음을 받으리라
20,화해·용서(관계),다니엘 9:9,다니엘,9,9,1,주 우리 하나님께는 긍휼과 용서하심이 있사오니 이는 우리가 주께 패역하였음이오며
20,화해·용서(관계),마가복음 11:25,마가복음,11,25,1,서서 기도할 때에 아무에게나 혐의가 있거든 용서하라 그리하여야 하늘에 계신 너희 아버지께서도 너희 허물을 사하여 주시리라 하시니라
20,화해·용서(관계),마태복음 18:21,마태복음,18,21,1,그 때에 베드로가 나아와 이르되 주여 형제가 내게 죄를 범하면 몇 번이나 용서하여 주리이까 일곱 번까지 하오리이까
20,화해·용서(관계),마태복음 18:35,마태복음,18,35,1,너희가 각각 마음으로부터 형제를 용서하지 아니하면 나의 하늘 아버지께서도 너희에게 이와 같이 하시리라
20,화해·용서(관계),마태복음 6:14,마태복음,6,14,1,너희가 사람의 잘못을 용서하면 너희 하늘 아버지께서도 너희 잘못을 용서하시려니와
20,화해·용서(관계),마태복음 6:15,마태복음,6,15,1,너희가 사람의 잘못을 용서하지 아니하면 너희 아버지께서도 너희 잘못을 용서하지 아니하시리라
20,화해·용서(관계),베드로후서 2:4,베드로후서,2,4,1,하나님이 범죄한 천사들을 용서하지 아니하시고 지옥에 던져 어두운 구덩이에 두어 심판 때까지 지키게 하셨으며
20,화해·용서(관계),베드로후서 2:5,베드로후서,2,5,1,옛 세상을 용서하지 아니하시고 오직 의를 전파하는 노아와 그 일곱 식구를 보존하시고 경건하지 아니한 자들의 세상에 홍수를 내리셨으며
20,화해·용서(관계),사도행전 7:26,사도행전,7,26,1,이튿날 이스라엘 사람끼리 싸울 때에 모세가 와서 화해시키려 하여 이르되 너희는 형제인데 어찌 서로 해치느냐 하니
20,화해·용서(관계),사도행전 8:21,사도행전,8,21,1,하나님 앞에서 네 마음이 바르지 못하니 이 도에는 네가 관계도 없고 분깃 될 것도 없느니라
20,화해·용서(관계),사무엘상 25:28,사무엘상,25,28,1,주의 여종의 허물을 용서하여 주옵소서 여호와께서 반드시 내 주를 위하여 든든한 집을 세우시리니 이는 내 주께서 여호와의 싸움을 싸우심이요 내 주의 일생에 내 주에게서 악한 일을 찾을 수 없음이니이다
20,화해·용서(관계),사무엘하 19:43,사무엘하,19,43,1,이스라엘 사람이 유다 사람에게 대답하여 이르되 우리는 왕에 대하여 열 몫을 가졌으니 다윗에게 대하여 너희보다 더욱 관계가 있거늘 너희가 어찌 우리를 멸시하여 우리 왕을 모셔 오는 일에 먼저 우리와 의논하지 아니하였느냐 하나 유다 사람의 말이 이스라엘 사람의 말보다 더 강경하였더라
20,화해·용서(관계),사무엘하 20:3,사무엘하,20,3,1,다윗이 예루살렘 본궁에 이르러 전에 머물러 왕궁을 지키게 한 후궁 열 명을 잡아 별실에 가두고 먹을 것만 주고 그들에게 관계하지 아니하니 그들이 죽는 날까지 갇혀서 생과부로 지내니라
20,화해·용서(관계),사사기 19:22,사사기,19,22,1,그들이 마음을 즐겁게 할 때에 그 성읍의 불량배들이 그 집을 에워싸고 문을 두들기며 집 주인 노인에게 말하여 이르되 네 집에 들어온 사람을 끌어내라 우리가 그와 관계하리라 하니
20,화해·용서(관계),사사기 19:25,사사기,19,25,1,무리가 듣지 아니하므로 그 사람이 자기 첩을 붙잡아 그들에게 밖으로 끌어내매 그들이 그 여자와 관계하였고 밤새도록 그 여자를 능욕하다가 새벽 미명에 놓은지라
20,화해·용서(관계),시편 39:13,시편,39,13,1,주는 나를 용서하사 내가 떠나 없어지기 전에 나의 건강을 회복시키소서
20,화해·용서(관계),시편 99:8,시편,99,8,1,여호와 우리 하나님이여 주께서는 그들에게 응답하셨고 그들의 행한 대로 갚기는 하셨으나 그들을 용서하신 하나님이시니이다
20,화해·용서(관계),신명기 13:9,신명기,13,9,1,너는 용서 없이 그를 죽이되 죽일 때에 네가 먼저 그에게 손을 대고 후에 뭇 백성이 손을 대라
20,화해·용서(관계),아모스 7:8,아모스,7,8,1,여호와께서 내게 이르시되 아모스야 네가 무엇을 보느냐 내가 대답하되 다림줄이니이다 주께서 이르시되 내가 다림줄을 내 백성 이스라엘 가운데 두고 다시는 용서하지 아니하리니
20,화해·용서(관계),아모스 8:2,아모스,8,2,1,그가 말씀하시되 아모스야 네가 무엇을 보느냐 내가 이르되 여름 과일 한 광주리니이다 하매 여호와께서 내게 이르시되 내 백성 이스라엘의 끝이 이르렀은즉 내가 다시는 그를 용서하지 아니하리니
20,화해·용서(관계),에베소서 4:32,에베소서,4,32,1,서로 친절하게 하며 불쌍히 여기며 서로 용서하기를 하나님이 그리스도 안에서 너희를 용서하심과 같이 하라
20,화해·용서(관계),에스겔 16:63,에스겔,16,63,1,이는 내가 네 모든 행한 일을 용서한 후에 네가 기억하고 놀라고 부끄러워서 다시는 입을 열지 못하게 하려 함이니라 주 여호와의 말씀이니라
20,화해·용서(관계),에스겔 22:10,에스겔,22,10,1,네 가운데에 자기 아버지의 하체를 드러내는 자도 있었으며 네 가운데에 월경하는 부정한 여인과 관계하는 자도 있었으며
20,화해·용서(관계),에스겔 22:11,에스겔,22,11,1,어떤 사람은 그 이웃의 아내와 가증한 일을 행하였으며 어떤 사람은 그의 며느리를 더럽혀 음행하였으며 네 가운데에 어떤 사람은 그 자매 곧 아버지의 딸과 관계하였으며
20,화해·용서(관계),에스더 8:1,에스더,8,1,1,그 날 아하수에로 왕이 유다인의 대적 하만의 집을 왕후 에스더에게 주니라 에스더가 모르드개는 자기에게 어떻게 관계됨을 왕께 아뢰었으므로 모르드개가 왕 앞에 나오니
20,화해·용서(관계),역대상 21:8,역대상,21,8,1,다윗이 하나님께 아뢰되 내가 이 일을 행함으로 큰 죄를 범하였나이다 이제 간구하옵나니 종의 죄를 용서하여 주옵소서 내가 심히 미련하게 행하였나이다 하니라
20,화해·용서(관계),역대하 10:16,역대하,10,16,1,온 이스라엘은 왕이 자기들의 말을 듣지 아니함을 보고 왕에게 대답하여 이르되 우리가 다윗과 무슨 관계가 있느냐 이새의 아들에게서 받을 유산이 없도다 이스라엘아 각각 너희의 장막으로 돌아가라 다윗이여 이제 너는 네 집이나 돌보라 하고 온 이스라엘이 그들의 장막으로 돌아가니라
20,화해·용서(관계),역대하 18:1,역대하,18,1,1,여호사밧이 부귀와 영광을 크게 떨쳤고 아합 가문과 혼인함으로 인척 관계를 맺었더라
20,화해·용서(관계),역대하 35:21,역대하,35,21,1,느고가 요시야에게 사신을 보내어 이르되 유다 왕이여 내가 그대와 무슨 관계가 있느냐 내가 오늘 그대를 치려는 것이 아니요 나와 더불어 싸우는 족속을 치려는 것이라 하나님이 나에게 명령하사 속히 하라 하셨은즉 하나님이 나와 함께 계시니 그대는 하나님을 거스르지 말라 그대를 멸하실까 하노라 하나
20,화해·용서(관계),역대하 6:39,역대하,6,39,1,주는 계신 곳 하늘에서 그들의 기도와 간구를 들으시고 그들의 일을 돌보시오며 주께 범죄한 주의 백성을 용서하옵소서
20,화해·용서(관계),열왕기상 12:16,열왕기상,12,16,1,온 이스라엘이 자기들의 말을 왕이 듣지 아니함을 보고 왕에게 대답하여 이르되 우리가 다윗과 무슨 관계가 있느냐 이새의 아들에게서 받을 유산이 없도다 이스라엘아 너희의 장막으로 돌아가라 다윗이여 이제 너는 네 집이나 돌아보라 하고 이스라엘이 그 장막으로 돌아가니라
20,화해·용서(관계),열왕기상 3:1,열왕기상,3,1,1,솔로몬이 애굽의 왕 바로와 더불어 혼인 관계를 맺어 그의 딸을 맞이하고 다윗 성에 데려다가 두고 자기의 왕궁과 여호와의 성전과 예루살렘 주위의 성의 공사가 끝나기를 기다리니라
20,화해·용서(관계),열왕기상 8:50,열왕기상,8,50,1,주께 범죄한 백성을 용서하시며 주께 범한 그 모든 허물을 사하시고 그들을 사로잡아 간 자 앞에서 그들로 불쌍히 여김을 얻게 하사 그 사람들로 그들을 불쌍히 여기게 하옵소서
20,화해·용서(관계),열왕기하 5:18,열왕기하,5,18,1,오직 한 가지 일이 있사오니 여호와께서 당신의 종을 용서하시기를 원하나이다 곧 내 주인께서 림몬의 신당에 들어가 거기서 경배하며 그가 내 손을 의지하시매 내가 림몬의 신당에서 몸을 굽히오니 내가 림몬의 신당에서 몸을 굽힐 때에 여호와께서 이 일에 대하여 당신의 종을 용서하시기를 원하나이다 하니
20,화해·용서(관계),예레미야 36:3,예레미야,36,3,1,유다 가문이 내가 그들에게 내리려 한 모든 재난을 듣고 각기 악한 길에서 돌이키리니 그리하면 내가 그 악과 죄를 용서하리라 하시니라
20,화해·용서(관계),예레미야 50:20,예레미야,50,20,1,여호와의 말씀이니라 그 날 그 때에는 이스라엘의 죄악을 찾을지라도 없겠고 유다의 죄를 찾을지라도 찾아내지 못하리니 이는 내가 남긴 자를 용서할 것임이라
20,화해·용서(관계),예레미야 5:1,예레미야,5,1,1,너희는 예루살렘 거리로 빨리 다니며 그 넓은 거리에서 찾아보고 알라 너희가 만일 정의를 행하며 진리를 구하는 자를 한 사람이라도 찾으면 내가 이 성읍을 용서하리라
21,소명·일·청지기,갈라디아서 4:2,갈라디아서,4,2,1,그 아버지가 정한 때까지 후견인과 청지기 아래에 있나니
21,소명·일·청지기,누가복음 12:42,누가복음,12,42,1,주께서 이르시되 지혜 있고 진실한 청지기가 되어 주인에게 그 집 종들을 맡아 때를 따라 양식을 나누어 줄 자가 누구냐
21,소명·일·청지기,누가복음 16:1,누가복음,16,1,1,또한 제자들에게 이르시되 어떤 부자에게 청지기가 있는데 그가 주인의 소유를 낭비한다는 말이 그 주인에게 들린지라
21,소명·일·청지기,누가복음 16:2,누가복음,16,2,1,주인이 그를 불러 이르되 내가 네게 대하여 들은 이 말이 어찌 됨이냐 네가 보던 일을 셈하라 청지기 직무를 계속하지 못하리라 하니
21,소명·일·청지기,누가복음 16:3,누가복음,16,3,1,청지기가 속으로 이르되 주인이 내 직분을 빼앗으니 내가 무엇을 할까 땅을 파자니 힘이 없고 빌어 먹자니 부끄럽구나
21,소명·일·청지기,누가복음 16:8,누가복음,16,8,1,주인이 이 옳지 않은 청지기가 일을 지혜 있게 하였으므로 칭찬하였으니 이 세대의 아들들이 자기 시대에 있어서는 빛의 아들들보다 더 지혜로움이니라
21,소명·일·청지기,누가복음 8:3,누가복음,8,3,1,헤롯의 청지기 구사의 아내 요안나와 수산나와 다른 여러 여자가 함께 하여 자기들의 소유로 그들을 섬기더라
21,소명·일·청지기,디도서 1:7,디도서,1,7,1,감독은 하나님의 청지기로서 책망할 것이 없고 제 고집대로 하지 아니하며 급히 분내지 아니하며 술을 즐기지 아니하며 구타하지 아니하며 더러운 이득을 탐하지 아니하며
21,소명·일·청지기,디모데후서 1:9,디모데후서,1,9,1,하나님이 우리를 구원하사 거룩하신 소명으로 부르심은 우리의 행위대로 하심이 아니요 오직 자기의 뜻과 영원 전부터 그리스도 예수 안에서 우리에게 주신 은혜대로 하심이라
21,소명·일·청지기,마태복음 20:8,마태복음,20,8,1,저물매 포도원 주인이 청지기에게 이르되 품꾼들을 불러 나중 온 자로부터 시작하여 먼저 온 자까지 삯을 주라 하니
21,소명·일·청지기,베드로전서 4:10,베드로전서,4,10,1,각각 은사를 받은 대로 하나님의 여러 가지 은혜를 맡은 선한 청지기 같이 서로 봉사하라
21,소명·일·청지기,창세기 43:16,창세기,43,16,1,요셉은 베냐민이 그들과 함께 있음을 보고 자기의 청지기에게 이르되 이 사람들을 집으로 인도해 들이고 짐승을 잡고 준비하라 이 사람들이 정오에 나와 함께 먹을 것이니라
21,소명·일·청지기,창세기 43:17,창세기,43,17,1,청지기가 요셉의 명대로 하여 그 사람들을 요셉의 집으로 인도하니
21,소명·일·청지기,창세기 43:19,창세기,43,19,1,그들이 요셉의 집 청지기에게 가까이 나아가 그 집 문 앞에서 그에게 말하여
21,소명·일·청지기,창세기 44:1,창세기,44,1,1,요셉이 그의 집 청지기에게 명하여 이르되 양식을 각자의 자루에 운반할 수 있을 만큼 채우고 각자의 돈을 그 자루에 넣고
21,소명·일·청지기,창세기 44:4,창세기,44,4,1,그들이 성읍에서 나가 멀리 가기 전에 요셉이 청지기에게 이르되 일어나 그 사람들의 뒤를 따라 가서 그들에게 이르기를 너희가 어찌하여 선을 악으로 갚느냐
21,소명·일·청지기,창세기 44:6,창세기,44,6,1,청지기가 그들에게 따라 가서 그대로 말하니
22,가정·양육,갈라디아서 6:10,갈라디아서,6,10,1,그러므로 우리는 기회 있는 대로 모든 이에게 착한 일을 하되 더욱 믿음의 가정들에게 할지니라
22,가정·양육,디도서 1:11,디도서,1,11,1,그들의 입을 막을 것이라 이런 자들이 더러운 이득을 취하려고 마땅하지 아니한 것을 가르쳐 가정들을 온통 무너뜨리는도다
22,가정·양육,디도서 2:12,디도서,2,12,1,우리를 양육하시되 경건하지 않은 것과 이 세상 정욕을 다 버리고 신중함과 의로움과 경건함으로 이 세상에 살고
22,가정·양육,디모데전서 4:6,디모데전서,4,6,1,네가 이것으로 형제를 깨우치면 그리스도 예수의 좋은 일꾼이 되어 믿음의 말씀과 네가 따르는 좋은 교훈으로 양육을 받으리라
22,가정·양육,디모데전서 5:10,디모데전서,5,10,1,선한 행실의 증거가 있어 혹은 자녀를 양육하며 혹은 나그네를 대접하며 혹은 성도들의 발을 씻으며 혹은 환난 당한 자들을 구제하며 혹은 모든 선한 일을 행한 자라야 할 것이요
22,가정·양육,레위기 25:45,레위기,25,45,1,또 너희 중에 거류하는 동거인들의 자녀 중에서도 너희가 사올 수 있고 또 그들이 너희와 함께 있어서 너희 땅에서 가정을 이룬 자들 중에서도 그리 할 수 있은즉 그들이 너희의 소유가 될지니라
22,가정·양육,룻기 4:16,룻기,4,16,1,나오미가 아기를 받아 품에 품고 그의 양육자가 되니
22,가정·양육,민수기 11:12,민수기,11,12,1,이 모든 백성을 내가 배었나이까 내가 그들을 낳았나이까 어찌 주께서 내게 양육하는 아버지가 젖 먹는 아이를 품듯 그들을 품에 품고 주께서 그들의 열조에게 맹세하신 땅으로 가라 하시나이까
22,가정·양육,사무엘상 1:23,사무엘상,1,23,1,그의 남편 엘가나가 그에게 이르되 그대의 소견에 좋은 대로 하여 그를 젖 떼기까지 기다리라 오직 여호와께서 그의 말씀대로 이루시기를 원하노라 하니라 이에 그 여자가 그의 아들을 양육하며 그가 젖 떼기까지 기다리다가
22,가정·양육,에베소서 5:29,에베소서,5,29,1,누구든지 언제나 자기 육체를 미워하지 않고 오직 양육하여 보호하기를 그리스도께서 교회에게 함과 같이 하나니
22,가정·양육,에베소서 6:4,에베소서,6,4,1,또 아비들아 너희 자녀를 노엽게 하지 말고 오직 주의 교훈과 훈계로 양육하라
22,가정·양육,에스더 2:15,에스더,2,15,1,모르드개의 삼촌 아비하일의 딸 곧 모르드개가 자기의 딸 같이 양육하는 에스더가 차례대로 왕에게 나아갈 때에 궁녀를 주관하는 내시 헤개가 정한 것 외에는 다른 것을 구하지 아니하였으나 모든 보는 자에게 사랑을 받더라
22,가정·양육,에스더 2:20,에스더,2,20,1,에스더는 모르드개가 명령한 대로 그 종족과 민족을 말하지 아니하니 그가 모르드개의 명령을 양육 받을 때와 같이 따름이더라
22,가정·양육,에스더 2:7,에스더,2,7,1,그의 삼촌의 딸 하닷사 곧 에스더는 부모가 없었으나 용모가 곱고 아리따운 처녀라 그의 부모가 죽은 후에 모르드개가 자기 딸 같이 양육하더라
22,가정·양육,열왕기하 10:6,열왕기하,10,6,1,"예후가 다시 그들에게 편지를 부치니 일렀으되 만일 너희가 내 편이 되어 내 말을 너희가 들으려거든 너희 주의 아들된 사람들의 머리를 가지고 내일 이맘때에 이스르엘에 이르러 내게 나아오라 하였더라 왕자 칠십 명이 그 성읍의 귀족들, 곧 그들을 양육하는 자들과 함께 있는 중에"
22,가정·양육,예레미야 3:15,예레미야,3,15,1,내가 또 내 마음에 합한 목자들을 너희에게 주리니 그들이 지식과 명철로 너희를 양육하리라
22,가정·양육,요한계시록 12:14,요한계시록,12,14,1,그 여자가 큰 독수리의 두 날개를 받아 광야 자기 곳으로 날아가 거기서 그 뱀의 낯을 피하여 한 때와 두 때와 반 때를 양육 받으매
22,가정·양육,요한계시록 12:6,요한계시록,12,6,1,그 여자가 광야로 도망하매 거기서 천이백육십 일 동안 그를 양육하기 위하여 하나님께서 예비하신 곳이 있더라
22,가정·양육,이사야 1:2,이사야,1,2,1,하늘이여 들으라 땅이여 귀를 기울이라 여호와께서 말씀하시기를 내가 자식을 양육하였거늘 그들이 나를 거역하였도다
22,가정·양육,이사야 23:4,이사야,23,4,1,시돈이여 너는 부끄러워할지어다 대저 바다 곧 바다의 요새가 말하기를 나는 산고를 겪지 못하였으며 출산하지 못하였으며 청년들을 양육하지도 못하였으며 처녀들을 생육하지도 못하였다 하였음이라
22,가정·양육,이사야 49:21,이사야,49,21,1,그 때에 네가 네 마음에 이르기를 누가 나를 위하여 이들을 낳았는고 나는 자녀를 잃고 외로워졌으며 사로잡혀 유리하였거늘 이들을 누가 양육하였는고 나는 홀로 남았거늘 이들은 어디서 생겼는고 하리라
22,가정·양육,이사야 51:18,이사야,51,18,1,네가 낳은 모든 아들 중에 너를 인도할 자가 없고 네가 양육한 모든 아들 중에 그 손으로 너를 이끌 자도 없도다
22,가정·양육,잠언 29:21,잠언,29,21,1,종을 어렸을 때부터 곱게 양육하면 그가 나중에는 자식인 체하리라
22,가정·양육,창세기 39:4,창세기,39,4,1,요셉이 그의 주인에게 은혜를 입어 섬기매 그가 요셉을 가정 총무로 삼고 자기의 소유를 다 그의 손에 위탁하니
22,가정·양육,창세기 50:23,창세기,50,23,1,에브라임의 자손 삼대를 보았으며 므낫세의 아들 마길의 아들들도 요셉의 슬하에서 양육되었더라
23,치유·회복,나훔 2:2,나훔,2,2,1,여호와께서 야곱의 영광을 회복하시되 이스라엘의 영광 같게 하시나니 이는 약탈자들이 약탈하였고 또 그들의 포도나무 가지를 없이 하였음이라
23,치유·회복,누가복음 6:10,누가복음,6,10,1,무리를 둘러보시고 그 사람에게 이르시되 네 손을 내밀라 하시니 그가 그리하매 그 손이 회복된지라
23,치유·회복,룻기 4:15,룻기,4,15,1,이는 네 생명의 회복자이며 네 노년의 봉양자라 곧 너를 사랑하며 일곱 아들보다 귀한 네 며느리가 낳은 자로다 하니라
23,치유·회복,마가복음 3:5,마가복음,3,5,1,그들의 마음이 완악함을 탄식하사 노하심으로 그들을 둘러 보시고 그 사람에게 이르시되 네 손을 내밀라 하시니 내밀매 그 손이 회복되었더라
23,치유·회복,마가복음 9:12,마가복음,9,12,1,이르시되 엘리야가 과연 먼저 와서 모든 것을 회복하거니와 어찌 인자에 대하여 기록하기를 많은 고난을 받고 멸시를 당하리라 하였느냐
23,치유·회복,마태복음 12:13,마태복음,12,13,1,이에 그 사람에게 이르시되 손을 내밀라 하시니 그가 내밀매 다른 손과 같이 회복되어 성하더라
23,치유·회복,마태복음 17:11,마태복음,17,11,1,예수께서 대답하여 이르시되 엘리야가 과연 먼저 와서 모든 일을 회복하리라
23,치유·회복,사도행전 1:6,사도행전,1,6,1,그들이 모였을 때에 예수께 여쭈어 이르되 주께서 이스라엘 나라를 회복하심이 이 때니이까 하니
23,치유·회복,사도행전 3:21,사도행전,3,21,1,하나님이 영원 전부터 거룩한 선지자들의 입을 통하여 말씀하신 바 만물을 회복하실 때까지는 하늘이 마땅히 그를 받아 두리라
23,치유·회복,사무엘상 7:14,사무엘상,7,14,1,블레셋 사람들이 이스라엘에게서 빼앗았던 성읍이 에그론부터 가드까지 이스라엘에게 회복되니 이스라엘이 그 사방 지역을 블레셋 사람들의 손에서 도로 찾았고 또 이스라엘과 아모리 사람 사이에 평화가 있었더라
23,치유·회복,사무엘하 8:3,사무엘하,8,3,1,르홉의 아들 소바 왕 하닷에셀이 자기 권세를 회복하려고 유브라데 강으로 갈 때에 다윗이 그를 쳐서
23,치유·회복,사사기 15:19,사사기,15,19,1,하나님이 레히에서 한 우묵한 곳을 터뜨리시니 거기서 물이 솟아나오는지라 삼손이 그것을 마시고 정신이 회복되어 소생하니 그러므로 그 샘 이름을 엔학고레라 불렀으며 그 샘이 오늘까지 레히에 있더라
23,치유·회복,시편 39:13,시편,39,13,1,주는 나를 용서하사 내가 떠나 없어지기 전에 나의 건강을 회복시키소서
23,치유·회복,시편 51:12,시편,51,12,1,주의 구원의 즐거움을 내게 회복시켜 주시고 자원하는 심령을 주사 나를 붙드소서
